Lessonid,Description,Courseid,Id
124,124. Making Context Dynamic,5,1736
124,124. Deleting All Entries in a Collection,7,2141
124,124. Module Introduction,3,1239
125,125. Why do we need a Router?,3,1238
125,125. Building &amp; Using a Custom Context Provider Component,5,1646
125,125. Useful Resources &amp; Links,7,2142
125,125. Adding an Error Dialog,6,1835
125,125. Parameters vs Arguments,1,383
125,125. Fetching User Input,2,638
125,125. Understanding the Viewport Units vw &amp;vh,8,2411
125,125. Deployment Process &amp; Providers,9,2703
125,125. Using CSS Properties,11,3084
125,125. Opening a Modal,10,2965
125,125. Bonus: More Content!,12,3298
125,125. Registrar nuevos usuarios en Angular,13,3392
125,125. Formulario Empleado,14,3657
125,125. Metodo Controller para Agregar Rol a Usuario,17,3833
125,125. Crear web service end point para obtener usuarios de mi App,21,4279
125,125. Creacion de Componente para Listado de Productos,22,4424
125,125. Cloudinary Account,25,5173
125,125. Adding a section header,24,4884
125,125. Estructura HTML,29,6644
125,125. Entrega Continua,30,6725
125,125. Protegiendo Rutas con CanActivate - Route Guards,31,6941
125,125. Adding an account page,34,7450
125,125. Using Date-FNS,33,7340
125,125. Collapse,40,8114
125,125. Work Gallery With Transitions,38,7936
125,125. [PRACTICA] Creando un Formulario 2.- CSS,41,8426
125,125. Creating another Azure App Service,43,8770
125,125. Documentación adicional de WordPress,42,8595
125,125. Introduccion a Animaciones 3D,46,9483
125,125. 125. Expandir elementos de la grilla,47,9612
125,125. 125. Ajuste De Tamaño,49,9896
126,126. 126. Textos De Reemplazo,49,9897
126,126. 126. Asignando nombres a las l�neas de la grilla,47,9613
126,126. Perspective 3D,46,9482
126,126. Introducción a la sección de PHP,42,8596
126,126. Connecting to the App Service,43,8771
126,126. [PRACTICA] Creando un Formulario 3.- JS,41,8425
126,126. Contact Page,38,7935
126,126. Botones Dropdown,40,8105
126,126. Hooking up the form submission to Formik,33,7346
126,126. Adding additional user info into the auth reducer,34,7451
126,126. Configurando Identity,31,6935
126,126. Introducción,30,6726
126,126. Maquetación de la cabecera,29,6650
126,126. Adding breadcrumbs,24,4883
126,126. Configuring cloudinary in the API,25,5174
126,126. Creacion de Componente para Agregar Producto,22,4425
126,126. Crear Web Service para actualizar roles de usuario,21,4280
126,126. Eliminar Rol a un Core Identity Usuario,17,3834
126,126. Experiencia Laboral,14,3665
126,126. devOps Kubernetes - Mensaje solo para seguidores - acceso Free,13,3424
126,126. Closing the Modal &amp; Passing Data,10,2975
126,126. Using Stencil.js to Build Entire Apps,11,3091
126,126. Getting Started With An Example,9,2704
126,"126. Windows, Viewport Units &amp; Scrollbars",8,2410
126,126. Creating a Re-Usable Validation Functionality,2,626
126,126. Functions vs Methods,1,376
126,126. Returning Error Messages on the Server,6,1836
126,126. React Context Limitations,5,1734
126,126. Module Introduction,7,2143
126,126. Understanding the Example Project,3,1237
127,127. Setting up and Loading Routes,3,1236
127,127. What Are Indexes &amp; Why Do We Use Them?,7,2144
127,127. Learning the Rules of Hooks,5,1733
127,127. Finishing Touches,6,1837
127,127. Functions are Objects!,1,377
127,127. Rendering Project Lists,2,617
127,127. Choosing the Right Unit,8,2409
127,127. Bind Mounts In Production,9,2705
127,127. Wrap Up,11,3083
127,127. Wrap Up,10,2983
127,127. Eventos en controles de Formularios,14,3658
127,127. Metodo Controller para Eliminar Rol a Usuario,17,3836
127,127. Deploy Web Services al servidor de Firebase,21,4281
127,127. Creacion de Componente para Editar Producto,22,4426
127,127. Adding a photo service,25,5175
127,127. Using the breadcrumb service,24,4882
127,127. Maquetación del menú (css),29,6659
127,127. Introducción a Postman,30,6727
127,127. Creando el CuentasController,31,6936
127,127. Adding a password change function,34,7453
127,127. Summary of section 11,33,7355
127,127. Formularios,40,8106
127,127. Responsive Media Queries,38,7934
127,127. [PRACTICA] Creando un Formulario 4.- JS (Parte 2),41,8424
127,127. Creating a Table and its Class,43,8772
127,127. Introducción a PHP,42,8597
127,127. GiroY 3D,46,9481
127,127. 127. Usando repeat para nombre de lineas predecibles,47,9614
127,127. 127. Comillas Inteligentes,49,9898
128,128. 128. Justificación De Párrafo,49,9899
128,128. 128. �reas de grillas,47,9615
128,128. GiroOut 3D,46,9480
128,128. Hola Mundo en PHP,42,8598
128,128. Inserting into a Table,43,8773
128,128. Formularios Avanzados con Javascript y Expresiones Regulares,41,8361
128,128. Deploy &amp; Contact Form With Spam Filter,38,7964
128,128. Inline Forms - Formularios de tipo linea,40,8107
128,128. Introduction,33,7356
128,128. App initialization,34,7465
128,128. Componente de Registro,31,6937
128,128. Esquema de las Entidades del Proyecto,30,6728
128,128. Maquetar articulos,29,6660
128,128. Setting the section header title from the breadcrumb service,24,4881
128,128. Updating the users controller,25,5176
128,128. Creacion de Componente para Listado de Pedidos,22,4427
128,128. Creando end point enviar correo electronico,21,4282
128,128. Listar roles pertenecientes a un Identity Core Usuario,17,3848
128,128. Action para guardar Usuario en servidor,14,3672
128,128. Useful Resources &amp; Links,10,2976
128,128. Useful Resources &amp; Links,11,3073
128,128. Introducing AWS &amp; EC2,9,2612
128,128. Using auto to Center Elements,8,2415
128,128. Managing Application State with Singletons,2,618
128,128. Function Expressions: Storing Functions in<br><span>Variables</span>,1,378
128,128. Section Resources,6,1838
128,128. Refactoring an Input Component,5,1732
128,128. Adding a Single Field Index,7,2145
128,128. Navigating with Router Links,3,1235
129,129. Understanding Navigation Paths,3,1234
129,129. Indexes Behind the Scenes,7,2146
129,129. Diving into Forward Refs,5,1731
129,129. Module Introduction,6,1839
129,129. Function Expressions vs Function<br><span>Declarations</span>,1,379
129,129. More Classes &amp; Custom Types,2,619
129,129. Cleaning Up our Code,8,2424
129,129. Connecting to an EC2 Instance,9,2675
129,129. Module Introduction,11,3067
129,129. Module Introduction,10,2990
129,129. Metodo Update Usuario,14,3671
129,129. Metodo Controller para Listar Roles por Usuario,17,3837
129,129. Deploy proyecto functions en Firebase incluyendo web service Enviar Email,21,4283
129,129. Modificando Componente Orden de Compra para el Admin,22,4405
129,129. Testing the photo upload,25,5177
129,129. Styling the product items,24,4880
129,129. Dar estilos al sidebar o barra lateral,29,6661
129,129. Creando el Proyecto - Configurando EF Core,30,6729
129,129. Componente de Login,31,6938
129,129. Summary of section 11,34,7454
129,129. Adding a user entity,33,7357
129,129. Grupos de Input,40,8108
129,129. Where To  From Here,38,8029
129,"129. Timing - Timers, Timeout e Interval",41,8332
129,129. Reading from a Table,43,8774
129,129. Variables,42,8599
129,129. TranslateZ,46,9479
129,129. 129. Grilla impl�cita,47,9616
129,129. 129. Justificación De Parrafo Avanzado,49,9900
130,130. 130. Separación De Palabras,49,9901
130,130. 130. Alinea y justifica todos los elementos de una grilla,47,9617
130,130. Esqueleto de un Cubo,46,9478
130,130. Arrays,42,8600
130,130. The PCL,43,8775
130,130. Trabajando con Fechas y Tiempo,41,8333
130,130. Usando la Grid en los Formularios,40,8109
130,130. Adding an IdentityDbContext,33,7372
130,130. Introduction,34,7455
130,130. Entidad Rating,31,6939
130,130. Creando el Controlador de Géneros de Películas,30,6730
130,130. Maquetación del footer o pie de página,29,6676
130,130. Changing the bootstrap theme,24,4879
130,130. Using the Created At Route method,25,5178
130,130. Que es Redux y como incorporarlo a nuestro proyecto,21,4284
130,130. Modificando nuestro AppBar,22,4416
130,130. Crear nuevos Claims como Roles en JWT,17,3838
130,130. Capturar data del formulario,14,3670
130,130. Attributes &amp; Slots,10,2989
130,130. Using Stencil Config,11,3068
130,130. Wrap Up,8,2425
130,130. Installing Docker on a Virtual Machine,9,2611
130,130. Filtering Projects with Enums,2,620
130,130. Anonymous Functions,1,380
130,130. Using Controllers,6,1840
130,130. Module Resources,5,1730
130,130. Understanding Index Restrictions,7,2147
130,130. Styling Active Router Links,3,1233
131,131. Navigating Programmatically,3,1232
131,131. Creating Compound Indexes,7,2148
131,131. Separating the Middleware,6,1825
131,131. Module Introduction,5,1729
131,131. Working on the Project: Adding User<br><span>Choices to the Game</span>,1,381
131,131. Adding Inheritance &amp; Generics,2,621
131,131. Installing Docker on Linux in General,9,2545
131,131. Useful Resources &amp; Links,8,2426
131,131. Building &amp; Using the Components,11,3069
131,131. Ionic Grid Basics,10,2988
131,131. Resolver de Usuario,14,3669
131,131. Manejo de Controllers con Roles / Authorize para filtro por Roles,17,3839
131,131. Creacion del redux store en nuestro proyecto,21,4285
131,131. Asignar url base en React Hooks,22,4404
131,131. Adding a photo editor component,25,5083
131,131. Adding loading indicators,24,4878
131,131. Slider / Galería de imágenes,29,6675
131,131. Entidad Actor,30,6731
131,131. Votando Por Películas,31,6940
131,131. Adding a profile page,34,7456
131,131. Configuring Identity in the Startup class,33,7371
131,131. Checkboxes y Radio Buttons,40,8110
131,131. Hoisting,41,8334
131,131. Reusing Login Functionality,43,8776
131,131. Instrucciones If,42,8601
131,131. Cubo Lateral,46,9477
131,131. 131. Alinea y justifica un solo elemento de la grilla,47,9618
131,131. 131. Opciones De Márgenes,49,9902
132,132. 132. Márgenes De Parrafo,49,9903
132,132. 132. Alineando la grilla completa,47,9619
132,132. Bola del Mundo,46,9476
132,132. Bucles for y for each,42,8578
132,132. Reusing Register Functionality,43,8777
132,132. Objetos en Javascript,41,8335
132,132. Formularios Personalizados,40,8111
132,132. Adding seed users,33,7370
132,132. Adding the profile content,34,7457
132,132. Interceptores HTTP - Anexando el JWT en la Petición HTTP,31,6942
132,132. Subiendo una Imagen al Web API,30,6732
132,132. Listado dinámico de artículos / posts,29,6674
132,132. Cleaning up loading issues,24,4877
132,132. Adding a photo uploader,25,5082
132,132. Creando el index reducer para nuestro proyecto,21,4286
132,132. HttpCliente en React App,22,4390
132,132. Crear Logica para actualizar Usuario Registrado y Password con HashPassword,17,3840
132,132. Service Map para Usuarios,14,3668
132,132. Controlling Grid Column Sizes,10,2987
132,132. Using Web Components in a Node.js Project,11,3070
132,132. Module Introduction,8,2441
132,132. Pushing our local Image to the Cloud,9,2515
132,132. Rendering Project Items with a Class,2,622
132,132. Implementing the Core Game Logic,1,382
132,132. Starting Setup,5,1728
132,132. Creating an Angular Material Module,6,1841
132,132. Using Indexes for Sorting,7,2052
132,132. Using Relative Paths in Programmatic Navigation,3,1231
133,133. Passing Parameters to Routes,3,1230
133,133. Understanding the Default Index,7,2051
133,133. Splitting the App Into Feature Modules,6,1824
133,133. Adding a Header Component,5,1727
133,133. Introducing Arrow Functions,1,366
133,133. Using a Getter,2,623
133,133. Running &amp; Publishing the App (on EC2),9,2516
133,133. Adding a Modal,8,2440
133,133. Publishing to NPM,11,3071
133,133. Controlling Grid Alignment,10,2986
133,133. Mapeo de entidades en Profile,14,3667
133,133. Metodo Controller para Actualizar Usuario,17,3841
133,133. Consulta de Productos en React,22,4380
133,133. Creando Actions globales en nuestra carpeta Redux,21,4287
133,133. Adding a photo uploader part two,25,5081
133,133. Adding the home page content,24,4876
133,133. Cambiador de temas del sitio web,29,6673
133,133. Validando Imágenes,30,6733
133,133. Autorización Basada en Claims,31,6949
133,133. Creating the redux actions,34,7458
133,133. Creating the user DTOs,33,7369
133,133. Variantes de Input,40,8112
133,133. HTML5 Audio API / Video DOM y JS,41,8336
133,133. Read Tables,43,8778
133,133. Bucles while,42,8577
133,133. Texto 3D,46,9475
133,133. 133. Jue de CSS grid,47,9620
133,133. 133. Márgenes De Puntuación,49,9904
134,134. 134. Ajuste De Tracking,49,9905
134,134. 134. Introducci�n y diferencias con CSS grid,47,9621
134,134. Cuby Rubyk,46,9474
134,134. Variables GET (I),42,8576
134,134. Intro to Generics,43,8779
134,134. [PRACTICA] Creando un reproductor de video personalizado (Parte 1),41,8337
134,134. Cuadros de Ayuda,40,8113
134,134. Adding an account controller,33,7368
134,134. Connecting the profile page to the store,34,7459
134,134. Asignar Claims - Web API,31,6943
134,134. Subiendo Imágenes hacia Azure Storage,30,6734
134,134. Scroll automático animado y suavizado hacia arriba,29,6672
134,134. Summary of section 12,24,4875
134,134. Setting the main photo in the API,25,5015
134,134. Crear Provider global en el App.js Hook,21,4288
134,134. Paginacion en React Hooks,22,4381
134,134. Instalar NodeJS,17,3842
134,134. Ajustes para Editar Usuario,14,3673
134,134. Responsive Grid Sizing,10,2985
134,134. Installing NPM Packages,11,3072
134,134. Selecting &amp; Manipulating Styles with JavaScript,8,2439
134,134. Managing &amp; Updating the Container / Image,9,2517
134,134. Utilizing Interfaces to Implement Drag &amp; Drop,2,624
134,134. Different Arrow Function Syntaxes,1,365
134,134. Adding the Cart Button Component,5,1726
134,134. Fixing an Update Bug,6,1822
134,134. Configuring Indexes,7,2050
134,134. Fetching Route Parameters,3,1229
135,135. Fetching Route Parameters Reactively,3,1228
135,135. Understanding Partial Filters,7,2033
135,135. Adding a Meals Component,5,1725
135,135. Creating the Auth Module,6,1807
135,135. Outputting Messages to the User,1,364
135,135. Drag Events &amp; Reflecting the Current State in the UI,2,625
135,135. Disadvantages of our Current Approach,9,2518
135,135. Adding an Event Listener,8,2438
135,135. Using Web Components in an Angular App,11,3074
135,135. Grid Summary,10,2991
135,135. Desplegar data del Usuario en Formulario,14,3666
135,135. Instalar extensiones React en Visual Studio Code,17,3843
135,135. Instalacion de paquetes de seguridad,22,4382
135,135. Crear Lista Usuario Hook Componente,21,4289
135,135. Adding the main photo image to the nav bar,25,4985
135,135. Introduction,24,4874
135,135. Identificación con LocalStorage,29,6671
135,135. Subiendo Imágenes hacia Azure Storage (Parte 2),30,6735
